t, y
0.00993197,30.535
0.00997732,30.6252
0.0100227,30.7151
0.010068,30.8047
0.0101134,30.894
0.0101587,30.983
0.0102041,31.0717
0.0102494,31.1601
0.0102948,31.2483
0.0103401,31.3362
0.0103855,31.4238
0.0104308,31.5112
0.0104762,31.5982
0.0105215,31.685
0.0105669,31.7716
0.0106122,31.8579
0.0106576,31.9439
0.0107029,32.0296
0.0107483,32.1151
0.0107937,32.2003
0.010839,32.2853
0.0108844,32.37
0.0109297,32.4545
0.0109751,32.5387
0.0110204,32.6226
0.0110658,32.7063
0.0111111,32.7898
0.0111565,32.873
0.0112018,32.956
0.0112472,33.0387
0.0112925,33.1212
0.0113379,33.2034
0.0113832,33.2854
0.0114286,33.3672
0.0114739,33.4487
0.0115193,33.53
0.0115646,33.6111
0.01161,33.692
0.0116553,33.7726
0.0117007,33.8529
0.011746,33.9331
0.0117914,34.013
0.0118367,34.0927
0.0118821,34.1722
0.0119274,34.2514
0.0119728,34.3304
0.0120181,34.4093
0.0120635,34.4878
0.0121088,34.5662
0.0121542,34.6444
0.0121995,34.7223
0.0122449,34.8
0.0122902,34.8775
0.0123356,34.9548
0.012381,35.0319
0.0124263,35.1088
0.0124717,35.1854
0.012517,35.2619
0.0125624,35.3381
0.0126077,35.4142
0.0126531,35.49
0.0126984,35.5656
0.0127438,35.6411
0.0127891,35.7163
0.0128345,35.7913
0.0128798,35.8661
0.0129252,35.9408
0.0129705,36.0152
0.0130159,36.0894
0.0130612,36.1634
0.0131066,36.2373
0.0131519,36.3109
0.0131973,36.3844
0.0132426,36.4576
0.013288,36.5307
0.0133333,36.6035
0.0133787,36.6762
0.013424,36.7487
0.0134694,36.821
0.0135147,36.8931
0.0135601,36.965
0.0136054,37.0367
0.0136508,37.1083
0.0136961,37.1796
0.0137415,37.2508
0.0137868,37.3218
0.0138322,37.3926
0.0138776,37.4632
0.0139229,37.5336
0.0139683,37.6039
0.0140136,37.674
0.014059,37.7439
0.0141043,37.8136
0.0141497,37.8831
0.014195,37.9525
0.0142404,38.0217
0.0142857,38.0907
0.0143311,38.1595
0.0143764,38.2282
0.0144218,38.2967
0.0144671,38.365
0.0145125,38.4331
0.0145578,38.5011
0.0146032,38.5689
0.0146485,38.6365
0.0146939,38.7039
0.0147392,38.7712
0.0147846,38.8383
0.0148299,38.9052
0.0148753,38.972
0.0149206,39.0386
0.014966,39.105
0.0150113,39.1713
0.0150567,39.2374
0.015102,39.3033
0.0151474,39.3691
0.0151927,39.4347
0.0152381,39.5001
0.0152834,39.5654
0.0153288,39.6305
0.0153741,39.6955
0.0154195,39.7603
0.0154649,39.8249
0.0155102,39.8893
0.0155556,39.9536
0.0156009,40.0178
0.0156463,40.0818
0.0156916,40.1456
0.015737,40.2093
0.0157823,40.2728
0.0158277,40.3361
0.015873,40.3993
0.0159184,40.4623
0.0159637,40.5252
0.0160091,40.5879
0.0160544,40.6505
0.0160998,40.7129
0.0161451,40.7751
0.0161905,40.8372
0.0162358,40.8992
0.0162812,40.961
0.0163265,41.0226
0.0163719,41.0841
0.0164172,41.1454
0.0164626,41.2066
0.0165079,41.2676
0.0165533,41.3285
0.0165986,41.3892
0.016644,41.4498
0.0166893,41.5102
0.0167347,41.5705
0.01678,41.6306
0.0168254,41.6906
0.0168707,41.7504
0.0169161,41.8101
0.0169615,41.8696
0.0170068,41.929
0.0170522,41.9882
0.0170975,42.0473
0.0171429,42.1062
0.0171882,42.165
0.0172336,42.2237
0.0172789,42.2822
0.0173243,42.3405
0.0173696,42.3987
0.017415,42.4568
0.0174603,42.5147
0.0175057,42.5725
0.017551,42.6301
0.0175964,42.6876
0.0176417,42.745
0.0176871,42.8022
0.0177324,42.8592
0.0177778,42.9162
0.0178231,42.9729
0.0178685,43.0296
0.0179138,43.0861
0.0179592,43.1424
0.0180045,43.1986
0.0180499,43.2547
0.0180952,43.3106
0.0181406,43.3664
0.0181859,43.4221
0.0182313,43.4776
0.0182766,43.533
0.018322,43.5882
0.0183673,43.6433
0.0184127,43.6982
0.018458,43.7531
0.0185034,43.8077
0.0185488,43.8623
0.0185941,43.9167
0.0186395,43.971
0.0186848,44.0251
0.0187302,44.0791
0.0187755,44.1329
0.0188209,44.1867
0.0188662,44.2402
0.0189116,44.2937
0.0189569,44.347
0.0190023,44.4002
0.0190476,44.4532
0.019093,44.5061
0.0191383,44.5589
0.0191837,44.6115
0.019229,44.6641
0.0192744,44.7164
0.0193197,44.7687
0.0193651,44.8208
0.0194104,44.8727
0.0194558,44.9246
0.0195011,44.9763
0.0195465,45.0279
0.0195918,45.0793
0.0196372,45.1306
0.0196825,45.1818
0.0197279,45.2328
0.0197732,45.2837
0.0198186,45.3345
0.0198639,45.3852
0.0199093,45.4357
0.0199546,45.4861
0.02,45.5363
0.0200454,45.5864
0.0200907,45.6364
0.0201361,45.6863
0.0201814,45.736
0.0202268,45.7856
0.0202721,45.8351
0.0203175,45.8845
0.0203628,45.9337
0.0204082,45.9828
0.0204535,46.0317
0.0204989,46.0805
0.0205442,46.1292
0.0205896,46.1778
0.0206349,46.2263
0.0206803,46.2746
0.0207256,46.3228
0.020771,46.3708
0.0208163,46.4187
0.0208617,46.4666
0.020907,46.5142
0.0209524,46.5618
0.0209977,46.6092
0.0210431,46.6565
0.0210884,46.7037
0.0211338,46.7507
0.0211791,46.7976
0.0212245,46.8444
0.0212698,46.8911
0.0213152,46.9376
0.0213605,46.984
0.0214059,47.0303
0.0214512,47.0764
0.0214966,47.1225
0.021542,47.1684
0.0215873,47.2142
0.0216327,47.2598
0.021678,47.3054
0.0217234,47.3508
0.0217687,47.396
0.0218141,47.4412
0.0218594,47.4862
0.0219048,47.5311
0.0219501,47.5759
0.0219955,47.6206
0.0220408,47.6651
0.0220862,47.7095
0.0221315,47.7538
0.0221769,47.798
0.0222222,47.842
0.0222676,47.8859
0.0223129,47.9297
0.0223583,47.9734
0.0224036,48.0169
0.022449,48.0604
0.0224943,48.1037
0.0225397,48.1468
0.022585,48.1899
0.0226304,48.2328
0.0226757,48.2756
0.0227211,48.3183
0.0227664,48.3609
0.0228118,48.4033
0.0228571,48.4456
0.0229025,48.4878
0.0229478,48.5299
0.0229932,48.5719
0.0230385,48.6137
0.0230839,48.6554
0.0231293,48.697
0.0231746,48.7385
0.02322,48.7798
0.0232653,48.821
0.0233107,48.8621
0.023356,48.9031
0.0234014,48.944
0.0234467,48.9847
0.0234921,49.0253
0.0235374,49.0658
0.0235828,49.1062
0.0236281,49.1464
0.0236735,49.1866
0.0237188,49.2266
0.0237642,49.2665
0.0238095,49.3063
0.0238549,49.3459
0.0239002,49.3855
0.0239456,49.4249
0.0239909,49.4642
0.0240363,49.5033
0.0240816,49.5424
0.024127,49.5813
0.0241723,49.6201
0.0242177,49.6588
0.024263,49.6974
0.0243084,49.7359
0.0243537,49.7742
0.0243991,49.8124
0.0244444,49.8505
0.0244898,49.8885
0.0245351,49.9263
0.0245805,49.9641
0.0246259,50.0017
0.0246712,50.0392
0.0247166,50.0766
0.0247619,50.1138
0.0248073,50.151
0.0248526,50.188
0.024898,50.2249
0.0249433,50.2617
0.0249887,50.2984
0.025034,50.3349
0.0250794,50.3713
0.0251247,50.4077
0.0251701,50.4439
0.0252154,50.4799
0.0252608,50.5159
0.0253061,50.5517
0.0253515,50.5874
0.0253968,50.623
0.0254422,50.6585
0.0254875,50.6939
0.0255329,50.7291
0.0255782,50.7643
0.0256236,50.7993
0.0256689,50.8342
0.0257143,50.869
0.0257596,50.9036
0.025805,50.9382
0.0258503,50.9726
0.0258957,51.0069
0.025941,51.0411
0.0259864,51.0751
0.0260317,51.1091
0.0260771,51.1429
0.0261224,51.1766
0.0261678,51.2102
0.0262132,51.2437
0.0262585,51.2771
0.0263039,51.3103
0.0263492,51.3435
0.0263946,51.3765
0.0264399,51.4094
0.0264853,51.4422
0.0265306,51.4748
0.026576,51.5074
0.0266213,51.5398
0.0266667,51.5721
0.026712,51.6043
0.0267574,51.6364
0.0268027,51.6683
0.0268481,51.7002
0.0268934,51.7319
0.0269388,51.7635
0.0269841,51.795
0.0270295,51.8264
0.0270748,51.8576
0.0271202,51.8888
0.0271655,51.9198
0.0272109,51.9507
0.0272562,51.9815
0.0273016,52.0122
0.0273469,52.0427
0.0273923,52.0732
0.0274376,52.1035
0.027483,52.1337
0.0275283,52.1638
0.0275737,52.1937
0.027619,52.2236
0.0276644,52.2533
0.0277098,52.283
0.0277551,52.3125
0.0278005,52.3419
0.0278458,52.3711
0.0278912,52.4003
0.0279365,52.4293
0.0279819,52.4583
0.0280272,52.4871
0.0280726,52.5158
0.0281179,52.5443
0.0281633,52.5728
0.0282086,52.6011
0.028254,52.6294
0.0282993,52.6575
0.0283447,52.6855
0.02839,52.7133
0.0284354,52.7411
0.0284807,52.7687
0.0285261,52.7963
0.0285714,52.8237
0.0286168,52.851
0.0286621,52.8782
0.0287075,52.9052
0.0287528,52.9322
0.0287982,52.959
0.0288435,52.9857
0.0288889,53.0123
0.0289342,53.0388
0.0289796,53.0651
0.0290249,53.0914
0.0290703,53.1175
0.0291156,53.1435
0.029161,53.1694
0.0292063,53.1952
0.0292517,53.2209
0.0292971,53.2464
0.0293424,53.2719
0.0293878,53.2972
0.0294331,53.3224
0.0294785,53.3475
0.0295238,53.3725
0.0295692,53.3973
0.0296145,53.422
0.0296599,53.4467
0.0297052,53.4712
0.0297506,53.4956
0.0297959,53.5198
0.0298413,53.544
0.0298866,53.568
0.029932,53.5919
0.0299773,53.6157
0.0300227,53.6394
0.030068,53.663
0.0301134,53.6865
0.0301587,53.7098
0.0302041,53.733
0.0302494,53.7561
0.0302948,53.7791
0.0303401,53.802
0.0303855,53.8248
0.0304308,53.8474
0.0304762,53.8699
0.0305215,53.8923
0.0305669,53.9146
0.0306122,53.9368
0.0306576,53.9589
0.0307029,53.9808
0.0307483,54.0026
0.0307937,54.0244
0.030839,54.0459
0.0308844,54.0674
0.0309297,54.0888
0.0309751,54.11
0.0310204,54.1312
0.0310658,54.1522
0.0311111,54.1731
0.0311565,54.1938
0.0312018,54.2145
0.0312472,54.235
0.0312925,54.2555
0.0313379,54.2758
0.0313832,54.296
0.0314286,54.3161
0.0314739,54.336
0.0315193,54.3559
0.0315646,54.3756
0.03161,54.3952
0.0316553,54.4147
0.0317007,54.4341
0.031746,54.4533
0.0317914,54.4725
0.0318367,54.4915
0.0318821,54.5104
0.0319274,54.5292
0.0319728,54.5479
0.0320181,54.5664
0.0320635,54.5849
0.0321088,54.6032
0.0321542,54.6214
0.0321995,54.6395
0.0322449,54.6575
0.0322902,54.6753
0.0323356,54.6931
0.032381,54.7107
0.0324263,54.7282
0.0324717,54.7456
0.032517,54.7629
0.0325624,54.78
0.0326077,54.797
0.0326531,54.814
0.0326984,54.8308
0.0327438,54.8474
0.0327891,54.864
0.0328345,54.8804
0.0328798,54.8968
0.0329252,54.913
0.0329705,54.9291
0.0330159,54.9451
0.0330612,54.9609
0.0331066,54.9767
0.0331519,54.9923
0.0331973,55.0078
0.0332426,55.0232
0.033288,55.0385
0.0333333,55.0536
0.0333787,55.0686
0.033424,55.0836
0.0334694,55.0984
0.0335147,55.113
0.0335601,55.1276
0.0336054,55.142
0.0336508,55.1564
0.0336961,55.1706
0.0337415,55.1847
0.0337868,55.1986
0.0338322,55.2125
0.0338776,55.2262
0.0339229,55.2398
0.0339683,55.2533
0.0340136,55.2667
0.034059,55.28
0.0341043,55.2931
0.0341497,55.3062
0.034195,55.3191
0.0342404,55.3318
0.0342857,55.3445
0.0343311,55.3571
0.0343764,55.3695
0.0344218,55.3818
0.0344671,55.394
0.0345125,55.4061
0.0345578,55.418
0.0346032,55.4299
0.0346485,55.4416
0.0346939,55.4532
0.0347392,55.4647
0.0347846,55.476
0.0348299,55.4873
0.0348753,55.4984
0.0349206,55.5094
0.034966,55.5203
0.0350113,55.531
0.0350567,55.5417
0.035102,55.5522
0.0351474,55.5626
0.0351927,55.5729
0.0352381,55.5831
0.0352834,55.5931
0.0353288,55.603
0.0353741,55.6128
0.0354195,55.6225
0.0354649,55.6321
0.0355102,55.6415
0.0355556,55.6509
0.0356009,55.6601
0.0356463,55.6692
0.0356916,55.6781
0.035737,55.687
0.0357823,55.6957
0.0358277,55.7043
0.035873,55.7128
0.0359184,55.7211
0.0359637,55.7294
0.0360091,55.7375
0.0360544,55.7455
0.0360998,55.7534
0.0361451,55.7612
0.0361905,55.7688
0.0362358,55.7763
0.0362812,55.7837
0.0363265,55.791
0.0363719,55.7982
0.0364172,55.8052
0.0364626,55.8121
0.0365079,55.8189
0.0365533,55.8256
0.0365986,55.8321
0.036644,55.8386
0.0366893,55.8449
0.0367347,55.8511
0.03678,55.8571
0.0368254,55.8631
0.0368707,55.8689
0.0369161,55.8746
0.0369615,55.8802
0.0370068,55.8856
0.0370522,55.891
0.0370975,55.8962
0.0371429,55.9013
0.0371882,55.9062
0.0372336,55.9111
0.0372789,55.9158
0.0373243,55.9204
0.0373696,55.9249
0.037415,55.9292
0.0374603,55.9335
0.0375057,55.9376
0.037551,55.9416
0.0375964,55.9454
0.0376417,55.9492
0.0376871,55.9528
0.0377324,55.9563
0.0377778,55.9597
0.0378231,55.9629
0.0378685,55.9661
0.0379138,55.9691
0.0379592,55.972
0.0380045,55.9747
0.0380499,55.9774
0.0380952,55.9799
0.0381406,55.9823
0.0381859,55.9845
0.0382313,55.9867
0.0382766,55.9887
0.038322,55.9906
0.0383673,55.9924
0.0384127,55.994
0.038458,55.9955
0.0385034,55.9969
0.0385488,55.9982
0.0385941,55.9993
0.0386395,56.0004
0.0386848,56.0013
0.0387302,56.002
0.0387755,56.0027
0.0388209,56.0032
0.0388662,56.0036
0.0389116,56.0039
0.0389569,56.0041
0.0390023,56.0041
0.0390476,56.004
0.039093,56.0038
0.0391383,56.0034
0.0391837,56.003
0.039229,56.0024
0.0392744,56.0016
0.0393197,56.0008
0.0393651,55.9998
0.0394104,55.9987
0.0394558,55.9975
0.0395011,55.9961
0.0395465,55.9946
0.0395918,55.993
0.0396372,55.9913
0.0396825,55.9895
0.0397279,55.9875
0.0397732,55.9854
0.0398186,55.9831
0.0398639,55.9808
0.0399093,55.9783
0.0399546,55.9757
0.04,55.9729
0.0400454,55.9701
0.0400907,55.9671
0.0401361,55.9639
0.0401814,55.9607
0.0402268,55.9573
0.0402721,55.9538
0.0403175,55.9502
0.0403628,55.9464
0.0404082,55.9425
0.0404535,55.9385
0.0404989,55.9344
0.0405442,55.9301
0.0405896,55.9257
0.0406349,55.9212
0.0406803,55.9165
0.0407256,55.9117
0.040771,55.9068
0.0408163,55.9018
0.0408617,55.8966
0.040907,55.8913
0.0409524,55.8859
0.0409977,55.8803
0.0410431,55.8746
0.0410884,55.8688
0.0411338,55.8629
0.0411791,55.8568
0.0412245,55.8506
0.0412698,55.8443
0.0413152,55.8378
0.0413605,55.8312
0.0414059,55.8245
0.0414512,55.8176
0.0414966,55.8106
0.041542,55.8035
0.0415873,55.7963
0.0416327,55.7889
0.041678,55.7814
0.0417234,55.7738
0.0417687,55.766
0.0418141,55.7581
0.0418594,55.7501
0.0419048,55.7419
0.0419501,55.7337
0.0419955,55.7252
0.0420408,55.7167
0.0420862,55.708
0.0421315,55.6992
0.0421769,55.6903
0.0422222,55.6812
0.0422676,55.672
0.0423129,55.6626
0.0423583,55.6532
0.0424036,55.6436
0.042449,55.6338
0.0424943,55.6239
0.0425397,55.6139
0.042585,55.6038
0.0426304,55.5935
0.0426757,55.5831
0.0427211,55.5726
0.0427664,55.5619
0.0428118,55.5511
0.0428571,55.5402
0.0429025,55.5291
0.0429478,55.5179
0.0429932,55.5066
0.0430385,55.4951
0.0430839,55.4835
0.0431293,55.4718
0.0431746,55.4599
0.04322,55.4479
0.0432653,55.4358
0.0433107,55.4235
0.043356,55.4111
0.0434014,55.3986
0.0434467,55.3859
0.0434921,55.3731
0.0435374,55.3601
0.0435828,55.347
0.0436281,55.3338
0.0436735,55.3205
0.0437188,55.307
0.0437642,55.2933
0.0438095,55.2796
0.0438549,55.2657
0.0439002,55.2516
0.0439456,55.2375
0.0439909,55.2232
0.0440363,55.2087
0.0440816,55.1941
0.044127,55.1794
0.0441723,55.1646
0.0442177,55.1496
0.044263,55.1344
0.0443084,55.1192
0.0443537,55.1038
0.0443991,55.0882
0.0444444,55.0725
0.0444898,55.0567
0.0445351,55.0408
0.0445805,55.0247
0.0446259,55.0084
0.0446712,54.9921
0.0447166,54.9755
0.0447619,54.9589
0.0448073,54.9421
0.0448526,54.9252
0.044898,54.9081
0.0449433,54.8909
0.0449887,54.8735
0.045034,54.856
0.0450794,54.8384
0.0451247,54.8206
0.0451701,54.8027
0.0452154,54.7847
0.0452608,54.7665
0.0453061,54.7482
0.0453515,54.7297
0.0453968,54.7111
0.0454422,54.6923
0.0454875,54.6734
0.0455329,54.6544
0.0455782,54.6352
0.0456236,54.6159
0.0456689,54.5964
0.0457143,54.5768
0.0457596,54.5571
0.045805,54.5372
0.0458503,54.5171
0.0458957,54.497
0.045941,54.4766
0.0459864,54.4562
0.0460317,54.4356
0.0460771,54.4148
0.0461224,54.3939
0.0461678,54.3729
0.0462132,54.3517
0.0462585,54.3304
0.0463039,54.3089
0.0463492,54.2873
0.0463946,54.2655
0.0464399,54.2436
0.0464853,54.2216
0.0465306,54.1994
0.046576,54.177
0.0466213,54.1545
0.0466667,54.1319
0.046712,54.1091
0.0467574,54.0862
0.0468027,54.0631
0.0468481,54.0399
0.0468934,54.0165
0.0469388,53.993
0.0469841,53.9693
0.0470295,53.9455
0.0470748,53.9216
0.0471202,53.8975
0.0471655,53.8732
0.0472109,53.8488
0.0472562,53.8243
0.0473016,53.7996
0.0473469,53.7747
0.0473923,53.7497
0.0474376,53.7246
0.047483,53.6993
0.0475283,53.6739
0.0475737,53.6483
0.047619,53.6225
0.0476644,53.5966
0.0477098,53.5706
0.0477551,53.5444
0.0478005,53.518
0.0478458,53.4916
0.0478912,53.4649
0.0479365,53.4381
0.0479819,53.4112
0.0480272,53.3841
0.0480726,53.3568
0.0481179,53.3294
0.0481633,53.3018
0.0482086,53.2741
0.048254,53.2463
0.0482993,53.2182
0.0483447,53.1901
0.04839,53.1617
0.0484354,53.1333
0.0484807,53.1046
0.0485261,53.0758
0.0485714,53.0469
0.0486168,53.0178
0.0486621,52.9885
0.0487075,52.9591
0.0487528,52.9296
0.0487982,52.8999
0.0488435,52.87
0.0488889,52.8399
0.0489342,52.8098
0.0489796,52.7794
0.0490249,52.7489
0.0490703,52.7183
0.0491156,52.6874
0.049161,52.6565
0.0492063,52.6253
0.0492517,52.594
0.0492971,52.5626
0.0493424,52.531
0.0493878,52.4992
0.0494331,52.4673
0.0494785,52.4352
0.0495238,52.403
0.0495692,52.3706
0.0496145,52.338
0.0496599,52.3053
0.0497052,52.2724
0.0497506,52.2393
0.0497959,52.2061
0.0498413,52.1728
0.0498866,52.1392
0.049932,52.1055
0.0499773,52.0717
0.0500227,52.0377
0.050068,52.0035
0.0501134,51.9691
0.0501587,51.9346
0.0502041,51.9
0.0502494,51.8651
0.0502948,51.8301
0.0503401,51.7949
0.0503855,51.7596
0.0504308,51.7241
0.0504762,51.6885
0.0505215,51.6526
0.0505669,51.6166
0.0506122,51.5805
0.0506576,51.5441
0.0507029,51.5077
0.0507483,51.471
0.0507937,51.4342
0.050839,51.3972
0.0508844,51.36
0.0509297,51.3227
0.0509751,51.2852
0.0510204,51.2475
0.0510658,51.2096
0.0511111,51.1716
0.0511565,51.1335
0.0512018,51.0951
0.0512472,51.0566
0.0512925,51.0179
0.0513379,50.979
0.0513832,50.94
0.0514286,50.9008
0.0514739,50.8614
0.0515193,50.8218
0.0515646,50.7821
0.05161,50.7422
0.0516553,50.7021
0.0517007,50.6619
0.051746,50.6214
0.0517914,50.5808
0.0518367,50.5401
0.0518821,50.4991
0.0519274,50.458
0.0519728,50.4167
0.0520181,50.3752
0.0520635,50.3335
0.0521088,50.2917
0.0521542,50.2497
0.0521995,50.2075
0.0522449,50.1651
0.0522902,50.1226
0.0523356,50.0798
0.052381,50.0369
0.0524263,49.9938
0.0524717,49.9506
0.052517,49.9071
0.0525624,49.8635
0.0526077,49.8197
0.0526531,49.7757
0.0526984,49.7315
0.0527438,49.6871
0.0527891,49.6426
0.0528345,49.5978
0.0528798,49.5529
0.0529252,49.5078
0.0529705,49.4625
0.0530159,49.4171
0.0530612,49.3714
0.0531066,49.3256
0.0531519,49.2795
0.0531973,49.2333
0.0532426,49.1869
0.053288,49.1403
0.0533333,49.0935
0.0533787,49.0466
0.053424,48.9994
0.0534694,48.9521
0.0535147,48.9045
0.0535601,48.8568
0.0536054,48.8089
0.0536508,48.7607
0.0536961,48.7124
0.0537415,48.6639
0.0537868,48.6152
0.0538322,48.5663
0.0538776,48.5173
0.0539229,48.468
0.0539683,48.4185
0.0540136,48.3688
0.054059,48.319
0.0541043,48.2689
0.0541497,48.2187
0.054195,48.1682
0.0542404,48.1175
0.0542857,48.0667
0.0543311,48.0156
0.0543764,47.9644
0.0544218,47.9129
0.0544671,47.8613
0.0545125,47.8094
0.0545578,47.7573
0.0546032,47.7051
0.0546485,47.6526
0.0546939,47.5999
0.0547392,47.547
0.0547846,47.494
0.0548299,47.4407
0.0548753,47.3872
0.0549206,47.3335
0.054966,47.2796
0.0550113,47.2255
0.0550567,47.1711
0.055102,47.1166
0.0551474,47.0618
0.0551927,47.0069
0.0552381,46.9517
0.0552834,46.8963
0.0553288,46.8408
0.0553741,46.785
0.0554195,46.7289
0.0554649,46.6727
0.0555102,46.6163
0.0555556,46.5596
0.0556009,46.5027
0.0556463,46.4456
0.0556916,46.3883
0.055737,46.3308
0.0557823,46.273
0.0558277,46.2151
0.055873,46.1569
0.0559184,46.0984
0.0559637,46.0398
0.0560091,45.981
0.0560544,45.9219
0.0560998,45.8626
0.0561451,45.803
0.0561905,45.7433
0.0562358,45.6833
0.0562812,45.6231
0.0563265,45.5627
0.0563719,45.502
0.0564172,45.4411
0.0564626,45.38
0.0565079,45.3186
0.0565533,45.257
0.0565986,45.1952
0.056644,45.1331
0.0566893,45.0709
0.0567347,45.0083
0.05678,44.9456
0.0568254,44.8826
0.0568707,44.8193
0.0569161,44.7559
0.0569615,44.6922
0.0570068,44.6282
0.0570522,44.564
0.0570975,44.4996
0.0571429,44.4349
0.0571882,44.37
0.0572336,44.3048
0.0572789,44.2394
0.0573243,44.1737
0.0573696,44.1078
0.057415,44.0417
0.0574603,43.9753
0.0575057,43.9086
0.057551,43.8417
0.0575964,43.7745
0.0576417,43.7071
0.0576871,43.6394
0.0577324,43.5715
0.0577778,43.5033
0.0578231,43.4349
0.0578685,43.3662
0.0579138,43.2972
0.0579592,43.228
0.0580045,43.1585
0.0580499,43.0888
0.0580952,43.0188
0.0581406,42.9485
0.0581859,42.878
0.0582313,42.8072
0.0582766,42.7361
0.058322,42.6647
0.0583673,42.5931
0.0584127,42.5212
0.058458,42.4491
0.0585034,42.3766
0.0585488,42.3039
0.0585941,42.2309
