t, y
0.00539683,0.40799
0.00544218,0.413925
0.00548753,0.419857
0.00553288,0.425788
0.00557823,0.431718
0.00562358,0.437645
0.00566893,0.44357
0.00571429,0.449494
0.00575964,0.455416
0.00580499,0.461335
0.00585034,0.467253
0.00589569,0.473169
0.00594104,0.479082
0.00598639,0.484994
0.00603175,0.490903
0.0060771,0.496811
0.00612245,0.502716
0.0061678,0.508619
0.00621315,0.51452
0.0062585,0.520419
0.00630385,0.526316
0.00634921,0.53221
0.00639456,0.538102
0.00643991,0.543992
0.00648526,0.549879
0.00653061,0.555764
0.00657596,0.561647
0.00662132,0.567528
0.00666667,0.573406
0.00671202,0.579281
0.00675737,0.585154
0.00680272,0.591025
0.00684807,0.596893
0.00689342,0.602758
0.00693878,0.608621
0.00698413,0.614482
0.00702948,0.62034
0.00707483,0.626195
0.00712018,0.632048
0.00716553,0.637897
0.00721088,0.643745
0.00725624,0.649589
0.00730159,0.655431
0.00734694,0.66127
0.00739229,0.667106
0.00743764,0.672939
0.00748299,0.67877
0.00752834,0.684598
0.0075737,0.690422
0.00761905,0.696244
0.0076644,0.702063
0.00770975,0.707879
0.0077551,0.713692
0.00780045,0.719502
0.0078458,0.725309
0.00789116,0.731113
0.00793651,0.736914
0.00798186,0.742712
0.00802721,0.748506
0.00807256,0.754298
0.00811791,0.760086
0.00816327,0.765871
0.00820862,0.771653
0.00825397,0.777432
0.00829932,0.783207
0.00834467,0.788979
0.00839002,0.794748
0.00843537,0.800513
0.00848073,0.806275
0.00852608,0.812034
0.00857143,0.817789
0.00861678,0.823541
0.00866213,0.829289
0.00870748,0.835034
0.00875283,0.840776
0.00879819,0.846514
0.00884354,0.852248
0.00888889,0.857979
0.00893424,0.863706
0.00897959,0.86943
0.00902494,0.87515
0.00907029,0.880866
0.00911565,0.886578
0.009161,0.892287
0.00920635,0.897992
0.0092517,0.903694
0.00929705,0.909391
0.0093424,0.915085
0.00938776,0.920775
0.00943311,0.926461
0.00947846,0.932143
0.00952381,0.937821
0.00956916,0.943496
0.00961451,0.949166
0.00965986,0.954833
0.00970522,0.960495
0.00975057,0.966154
0.00979592,0.971808
0.00984127,0.977458
0.00988662,0.983105
0.00993197,0.988747
0.00997732,0.994385
0.0100227,1.00002
0.010068,1.00565
0.0101134,1.01127
0.0101587,1.0169
0.0102041,1.02251
0.0102494,1.02812
0.0102948,1.03373
0.0103401,1.03934
0.0103855,1.04494
0.0104308,1.05053
0.0104762,1.05612
0.0105215,1.06171
0.0105669,1.06729
0.0106122,1.07287
0.0106576,1.07844
0.0107029,1.08401
0.0107483,1.08958
0.0107937,1.09514
0.010839,1.10069
0.0108844,1.10624
0.0109297,1.11179
0.0109751,1.11733
0.0110204,1.12287
0.0110658,1.1284
0.0111111,1.13392
0.0111565,1.13945
0.0112018,1.14496
0.0112472,1.15048
0.0112925,1.15599
0.0113379,1.16149
0.0113832,1.16699
0.0114286,1.17248
0.0114739,1.17797
0.0115193,1.18345
0.0115646,1.18893
0.01161,1.19441
0.0116553,1.19987
0.0117007,1.20534
0.011746,1.2108
0.0117914,1.21625
0.0118367,1.2217
0.0118821,1.22714
0.0119274,1.23258
0.0119728,1.23801
0.0120181,1.24344
0.0120635,1.24887
0.0121088,1.25428
0.0121542,1.2597
0.0121995,1.2651
0.0122449,1.27051
0.0122902,1.2759
0.0123356,1.28129
0.012381,1.28668
0.0124263,1.29206
0.0124717,1.29744
0.012517,1.30281
0.0125624,1.30817
0.0126077,1.31353
0.0126531,1.31888
0.0126984,1.32423
0.0127438,1.32957
0.0127891,1.33491
0.0128345,1.34024
0.0128798,1.34557
0.0129252,1.35089
0.0129705,1.3562
0.0130159,1.36151
0.0130612,1.36681
0.0131066,1.37211
0.0131519,1.3774
0.0131973,1.38269
0.0132426,1.38797
0.013288,1.39324
0.0133333,1.39851
0.0133787,1.40377
0.013424,1.40903
0.0134694,1.41428
0.0135147,1.41953
0.0135601,1.42477
0.0136054,1.43
0.0136508,1.43523
0.0136961,1.44045
0.0137415,1.44566
0.0137868,1.45087
0.0138322,1.45607
0.0138776,1.46127
0.0139229,1.46646
0.0139683,1.47165
0.0140136,1.47683
0.014059,1.482
0.0141043,1.48717
0.0141497,1.49233
0.014195,1.49748
0.0142404,1.50263
0.0142857,1.50777
0.0143311,1.5129
0.0143764,1.51803
0.0144218,1.52315
0.0144671,1.52827
0.0145125,1.53338
0.0145578,1.53848
0.0146032,1.54358
0.0146485,1.54867
0.0146939,1.55376
0.0147392,1.55883
0.0147846,1.5639
0.0148299,1.56897
0.0148753,1.57403
0.0149206,1.57908
0.014966,1.58412
0.0150113,1.58916
0.0150567,1.59419
0.015102,1.59922
0.0151474,1.60423
0.0151927,1.60925
0.0152381,1.61425
0.0152834,1.61925
0.0153288,1.62424
0.0153741,1.62922
0.0154195,1.6342
0.0154649,1.63917
0.0155102,1.64414
0.0155556,1.64909
0.0156009,1.65404
0.0156463,1.65899
0.0156916,1.66392
0.015737,1.66885
0.0157823,1.67377
0.0158277,1.67869
0.015873,1.6836
0.0159184,1.6885
0.0159637,1.69339
0.0160091,1.69828
0.0160544,1.70316
0.0160998,1.70803
0.0161451,1.7129
0.0161905,1.71776
0.0162358,1.72261
0.0162812,1.72745
0.0163265,1.73229
0.0163719,1.73712
0.0164172,1.74194
0.0164626,1.74676
0.0165079,1.75156
0.0165533,1.75637
0.0165986,1.76116
0.016644,1.76594
0.0166893,1.77072
0.0167347,1.77549
0.01678,1.78026
0.0168254,1.78501
0.0168707,1.78976
0.0169161,1.7945
0.0169615,1.79924
0.0170068,1.80396
0.0170522,1.80868
0.0170975,1.81339
0.0171429,1.8181
0.0171882,1.82279
0.0172336,1.82748
0.0172789,1.83216
0.0173243,1.83683
0.0173696,1.8415
0.017415,1.84616
0.0174603,1.85081
0.0175057,1.85545
0.017551,1.86008
0.0175964,1.86471
0.0176417,1.86933
0.0176871,1.87394
0.0177324,1.87854
0.0177778,1.88313
0.0178231,1.88772
0.0178685,1.8923
0.0179138,1.89687
0.0179592,1.90143
0.0180045,1.90599
0.0180499,1.91054
0.0180952,1.91508
0.0181406,1.91961
0.0181859,1.92413
0.0182313,1.92865
0.0182766,1.93315
0.018322,1.93765
0.0183673,1.94214
0.0184127,1.94663
0.018458,1.9511
0.0185034,1.95557
0.0185488,1.96002
0.0185941,1.96447
0.0186395,1.96892
0.0186848,1.97335
0.0187302,1.97777
0.0187755,1.98219
0.0188209,1.9866
0.0188662,1.991
0.0189116,1.99539
0.0189569,1.99977
0.0190023,2.00415
0.0190476,2.00852
0.019093,2.01287
0.0191383,2.01722
0.0191837,2.02157
0.019229,2.0259
0.0192744,2.03022
0.0193197,2.03454
0.0193651,2.03884
0.0194104,2.04314
0.0194558,2.04743
0.0195011,2.05171
0.0195465,2.05599
0.0195918,2.06025
0.0196372,2.06451
0.0196825,2.06875
0.0197279,2.07299
0.0197732,2.07722
0.0198186,2.08144
0.0198639,2.08565
0.0199093,2.08986
0.0199546,2.09405
0.02,2.09824
0.0200454,2.10241
0.0200907,2.10658
0.0201361,2.11074
0.0201814,2.11489
0.0202268,2.11903
0.0202721,2.12316
0.0203175,2.12729
0.0203628,2.1314
0.0204082,2.13551
0.0204535,2.1396
0.0204989,2.14369
0.0205442,2.14777
0.0205896,2.15184
0.0206349,2.1559
0.0206803,2.15995
0.0207256,2.16399
0.020771,2.16802
0.0208163,2.17205
0.0208617,2.17606
0.020907,2.18007
0.0209524,2.18406
0.0209977,2.18805
0.0210431,2.19203
0.0210884,2.196
0.0211338,2.19996
0.0211791,2.20391
0.0212245,2.20785
0.0212698,2.21178
0.0213152,2.2157
0.0213605,2.21961
0.0214059,2.22352
0.0214512,2.22741
0.0214966,2.23129
0.021542,2.23517
0.0215873,2.23904
0.0216327,2.24289
0.021678,2.24674
0.0217234,2.25058
0.0217687,2.2544
0.0218141,2.25822
0.0218594,2.26203
0.0219048,2.26583
0.0219501,2.26962
0.0219955,2.2734
0.0220408,2.27717
0.0220862,2.28093
0.0221315,2.28468
0.0221769,2.28843
0.0222222,2.29216
0.0222676,2.29588
0.0223129,2.29959
0.0223583,2.3033
0.0224036,2.30699
0.022449,2.31067
0.0224943,2.31435
0.0225397,2.31801
0.022585,2.32166
0.0226304,2.32531
0.0226757,2.32894
0.0227211,2.33257
0.0227664,2.33618
0.0228118,2.33979
0.0228571,2.34338
0.0229025,2.34697
0.0229478,2.35054
0.0229932,2.35411
0.0230385,2.35766
0.0230839,2.36121
0.0231293,2.36474
0.0231746,2.36827
0.02322,2.37178
0.0232653,2.37529
0.0233107,2.37878
0.023356,2.38227
0.0234014,2.38574
0.0234467,2.38921
0.0234921,2.39266
0.0235374,2.39611
0.0235828,2.39954
0.0236281,2.40296
0.0236735,2.40638
0.0237188,2.40978
0.0237642,2.41317
0.0238095,2.41656
0.0238549,2.41993
0.0239002,2.42329
0.0239456,2.42665
0.0239909,2.42999
0.0240363,2.43332
0.0240816,2.43664
0.024127,2.43995
0.0241723,2.44325
0.0242177,2.44655
0.024263,2.44983
0.0243084,2.4531
0.0243537,2.45635
0.0243991,2.4596
0.0244444,2.46284
0.0244898,2.46607
0.0245351,2.46929
0.0245805,2.47249
0.0246259,2.47569
0.0246712,2.47888
0.0247166,2.48205
0.0247619,2.48522
0.0248073,2.48837
0.0248526,2.49152
0.024898,2.49465
0.0249433,2.49777
0.0249887,2.50088
0.025034,2.50399
0.0250794,2.50708
0.0251247,2.51016
0.0251701,2.51323
0.0252154,2.51629
0.0252608,2.51933
0.0253061,2.52237
0.0253515,2.5254
0.0253968,2.52841
0.0254422,2.53142
0.0254875,2.53441
0.0255329,2.5374
0.0255782,2.54037
0.0256236,2.54333
0.0256689,2.54628
0.0257143,2.54922
0.0257596,2.55215
0.025805,2.55507
0.0258503,2.55798
0.0258957,2.56087
0.025941,2.56376
0.0259864,2.56663
0.0260317,2.5695
0.0260771,2.57235
0.0261224,2.57519
0.0261678,2.57802
0.0262132,2.58084
0.0262585,2.58365
0.0263039,2.58645
0.0263492,2.58924
0.0263946,2.59202
0.0264399,2.59478
0.0264853,2.59753
0.0265306,2.60028
0.026576,2.60301
0.0266213,2.60573
0.0266667,2.60844
0.026712,2.61114
0.0267574,2.61382
0.0268027,2.6165
0.0268481,2.61916
0.0268934,2.62182
0.0269388,2.62446
0.0269841,2.62709
0.0270295,2.62971
0.0270748,2.63232
0.0271202,2.63492
0.0271655,2.6375
0.0272109,2.64008
0.0272562,2.64264
0.0273016,2.6452
0.0273469,2.64774
0.0273923,2.65027
0.0274376,2.65278
0.027483,2.65529
0.0275283,2.65779
0.0275737,2.66027
0.027619,2.66274
0.0276644,2.66521
0.0277098,2.66766
0.0277551,2.67009
0.0278005,2.67252
0.0278458,2.67494
0.0278912,2.67734
0.0279365,2.67974
0.0279819,2.68212
0.0280272,2.68449
0.0280726,2.68685
0.0281179,2.68919
0.0281633,2.69153
0.0282086,2.69385
0.028254,2.69616
0.0282993,2.69846
0.0283447,2.70075
0.02839,2.70303
0.0284354,2.7053
0.0284807,2.70755
0.0285261,2.70979
0.0285714,2.71203
0.0286168,2.71425
0.0286621,2.71645
0.0287075,2.71865
0.0287528,2.72083
0.0287982,2.72301
0.0288435,2.72517
0.0288889,2.72732
0.0289342,2.72946
0.0289796,2.73158
0.0290249,2.7337
0.0290703,2.7358
0.0291156,2.73789
0.029161,2.73997
0.0292063,2.74204
0.0292517,2.74409
0.0292971,2.74613
0.0293424,2.74817
0.0293878,2.75019
0.0294331,2.75219
0.0294785,2.75419
0.0295238,2.75618
0.0295692,2.75815
0.0296145,2.76011
0.0296599,2.76206
0.0297052,2.76399
0.0297506,2.76592
0.0297959,2.76783
0.0298413,2.76973
0.0298866,2.77162
0.029932,2.7735
0.0299773,2.77537
0.0300227,2.77722
0.030068,2.77906
0.0301134,2.78089
0.0301587,2.78271
0.0302041,2.78451
0.0302494,2.78631
0.0302948,2.78809
0.0303401,2.78986
0.0303855,2.79162
0.0304308,2.79336
0.0304762,2.7951
0.0305215,2.79682
0.0305669,2.79853
0.0306122,2.80022
0.0306576,2.80191
0.0307029,2.80358
0.0307483,2.80524
0.0307937,2.80689
0.030839,2.80853
0.0308844,2.81015
0.0309297,2.81176
0.0309751,2.81337
0.0310204,2.81495
0.0310658,2.81653
0.0311111,2.81809
0.0311565,2.81964
0.0312018,2.82118
0.0312472,2.82271
0.0312925,2.82423
0.0313379,2.82573
0.0313832,2.82722
0.0314286,2.8287
0.0314739,2.83016
0.0315193,2.83162
0.0315646,2.83306
0.03161,2.83449
0.0316553,2.83591
0.0317007,2.83731
0.031746,2.8387
0.0317914,2.84008
0.0318367,2.84145
0.0318821,2.84281
0.0319274,2.84415
0.0319728,2.84548
0.0320181,2.8468
0.0320635,2.8481
0.0321088,2.8494
0.0321542,2.85068
0.0321995,2.85195
0.0322449,2.85321
0.0322902,2.85445
0.0323356,2.85568
0.032381,2.8569
0.0324263,2.85811
0.0324717,2.8593
0.032517,2.86049
0.0325624,2.86166
0.0326077,2.86281
0.0326531,2.86396
0.0326984,2.86509
0.0327438,2.86621
0.0327891,2.86732
0.0328345,2.86841
0.0328798,2.8695
0.0329252,2.87057
0.0329705,2.87162
0.0330159,2.87267
0.0330612,2.8737
0.0331066,2.87472
0.0331519,2.87573
0.0331973,2.87673
0.0332426,2.87771
0.033288,2.87868
0.0333333,2.87964
0.0333787,2.88058
0.033424,2.88151
0.0334694,2.88243
0.0335147,2.88334
0.0335601,2.88424
0.0336054,2.88512
0.0336508,2.88599
0.0336961,2.88685
0.0337415,2.88769
0.0337868,2.88852
0.0338322,2.88934
0.0338776,2.89015
0.0339229,2.89094
0.0339683,2.89172
0.0340136,2.89249
0.034059,2.89325
0.0341043,2.89399
0.0341497,2.89472
0.034195,2.89544
0.0342404,2.89615
0.0342857,2.89684
0.0343311,2.89752
0.0343764,2.89819
0.0344218,2.89884
0.0344671,2.89949
0.0345125,2.90012
0.0345578,2.90073
0.0346032,2.90134
0.0346485,2.90193
0.0346939,2.90251
0.0347392,2.90307
0.0347846,2.90363
0.0348299,2.90417
0.0348753,2.9047
0.0349206,2.90521
0.034966,2.90571
0.0350113,2.9062
0.0350567,2.90668
0.035102,2.90715
0.0351474,2.9076
0.0351927,2.90804
0.0352381,2.90846
0.0352834,2.90888
0.0353288,2.90928
0.0353741,2.90966
0.0354195,2.91004
0.0354649,2.9104
0.0355102,2.91075
0.0355556,2.91109
0.0356009,2.91141
0.0356463,2.91172
0.0356916,2.91202
0.035737,2.91231
0.0357823,2.91258
0.0358277,2.91284
0.035873,2.91309
0.0359184,2.91332
0.0359637,2.91354
0.0360091,2.91375
0.0360544,2.91395
0.0360998,2.91413
0.0361451,2.9143
0.0361905,2.91446
0.0362358,2.9146
0.0362812,2.91474
0.0363265,2.91485
0.0363719,2.91496
0.0364172,2.91505
0.0364626,2.91513
0.0365079,2.9152
0.0365533,2.91526
0.0365986,2.9153
0.036644,2.91533
0.0366893,2.91534
0.0367347,2.91535
0.03678,2.91534
0.0368254,2.91532
0.0368707,2.91528
0.0369161,2.91523
0.0369615,2.91517
0.0370068,2.9151
0.0370522,2.91501
0.0370975,2.91491
0.0371429,2.9148
0.0371882,2.91467
0.0372336,2.91454
0.0372789,2.91438
0.0373243,2.91422
0.0373696,2.91404
0.037415,2.91385
0.0374603,2.91365
0.0375057,2.91344
0.037551,2.91321
0.0375964,2.91297
0.0376417,2.91271
0.0376871,2.91244
0.0377324,2.91216
0.0377778,2.91187
0.0378231,2.91156
0.0378685,2.91125
0.0379138,2.91091
0.0379592,2.91057
0.0380045,2.91021
0.0380499,2.90984
0.0380952,2.90946
0.0381406,2.90906
0.0381859,2.90865
0.0382313,2.90823
0.0382766,2.9078
0.038322,2.90735
0.0383673,2.90689
0.0384127,2.90641
0.038458,2.90593
0.0385034,2.90543
0.0385488,2.90492
0.0385941,2.90439
0.0386395,2.90385
0.0386848,2.9033
0.0387302,2.90274
0.0387755,2.90216
0.0388209,2.90157
0.0388662,2.90097
0.0389116,2.90035
0.0389569,2.89972
0.0390023,2.89908
0.0390476,2.89843
0.039093,2.89776
0.0391383,2.89708
0.0391837,2.89638
0.039229,2.89568
0.0392744,2.89496
0.0393197,2.89423
0.0393651,2.89348
0.0394104,2.89272
0.0394558,2.89195
0.0395011,2.89117
0.0395465,2.89037
0.0395918,2.88956
0.0396372,2.88874
0.0396825,2.88791
0.0397279,2.88706
0.0397732,2.8862
0.0398186,2.88532
0.0398639,2.88443
0.0399093,2.88354
0.0399546,2.88262
0.04,2.8817
0.0400454,2.88076
0.0400907,2.87981
0.0401361,2.87884
0.0401814,2.87786
0.0402268,2.87687
0.0402721,2.87587
0.0403175,2.87486
0.0403628,2.87383
0.0404082,2.87278
0.0404535,2.87173
0.0404989,2.87066
0.0405442,2.86958
0.0405896,2.86849
0.0406349,2.86738
0.0406803,2.86626
0.0407256,2.86513
0.040771,2.86399
0.0408163,2.86283
0.0408617,2.86166
0.040907,2.86048
0.0409524,2.85928
0.0409977,2.85807
0.0410431,2.85685
0.0410884,2.85561
0.0411338,2.85437
0.0411791,2.8531
0.0412245,2.85183
0.0412698,2.85055
0.0413152,2.84925
0.0413605,2.84793
0.0414059,2.84661
0.0414512,2.84527
0.0414966,2.84392
0.041542,2.84256
0.0415873,2.84118
0.0416327,2.83979
0.041678,2.83839
0.0417234,2.83698
0.0417687,2.83555
0.0418141,2.83411
0.0418594,2.83266
0.0419048,2.83119
0.0419501,2.82971
0.0419955,2.82822
0.0420408,2.82672
0.0420862,2.8252
0.0421315,2.82367
0.0421769,2.82213
0.0422222,2.82057
0.0422676,2.819
0.0423129,2.81742
0.0423583,2.81583
0.0424036,2.81422
0.042449,2.8126
0.0424943,2.81097
0.0425397,2.80933
0.042585,2.80767
0.0426304,2.806
0.0426757,2.80432
0.0427211,2.80262
0.0427664,2.80091
0.0428118,2.79919
0.0428571,2.79746
0.0429025,2.79571
0.0429478,2.79395
0.0429932,2.79218
0.0430385,2.79039
0.0430839,2.7886
0.0431293,2.78679
0.0431746,2.78496
0.04322,2.78313
0.0432653,2.78128
0.0433107,2.77942
0.043356,2.77755
0.0434014,2.77566
0.0434467,2.77376
0.0434921,2.77185
0.0435374,2.76993
0.0435828,2.76799
0.0436281,2.76604
0.0436735,2.76408
0.0437188,2.7621
0.0437642,2.76012
0.0438095,2.75812
0.0438549,2.75611
0.0439002,2.75408
0.0439456,2.75204
0.0439909,2.74999
0.0440363,2.74793
0.0440816,2.74585
0.044127,2.74377
0.0441723,2.74167
0.0442177,2.73955
0.044263,2.73743
0.0443084,2.73529
0.0443537,2.73314
0.0443991,2.73097
0.0444444,2.7288
0.0444898,2.72661
0.0445351,2.72441
0.0445805,2.7222
0.0446259,2.71997
0.0446712,2.71773
0.0447166,2.71548
0.0447619,2.71322
0.0448073,2.71094
0.0448526,2.70865
0.044898,2.70635
0.0449433,2.70404
0.0449887,2.70171
0.045034,2.69938
0.0450794,2.69703
0.0451247,2.69466
0.0451701,2.69229
0.0452154,2.6899
0.0452608,2.6875
0.0453061,2.68509
0.0453515,2.68266
0.0453968,2.68022
0.0454422,2.67777
0.0454875,2.67531
0.0455329,2.67284
0.0455782,2.67035
0.0456236,2.66785
0.0456689,2.66534
0.0457143,2.66282
0.0457596,2.66028
0.045805,2.65773
0.0458503,2.65517
0.0458957,2.6526
0.045941,2.65001
0.0459864,2.64741
0.0460317,2.6448
0.0460771,2.64218
0.0461224,2.63955
0.0461678,2.6369
0.0462132,2.63424
0.0462585,2.63157
0.0463039,2.62889
0.0463492,2.62619
0.0463946,2.62348
0.0464399,2.62076
0.0464853,2.61803
0.0465306,2.61529
0.046576,2.61253
0.0466213,2.60976
0.0466667,2.60698
0.046712,2.60419
0.0467574,2.60138
0.0468027,2.59856
0.0468481,2.59573
0.0468934,2.59289
0.0469388,2.59004
0.0469841,2.58717
0.0470295,2.58429
0.0470748,2.5814
0.0471202,2.5785
0.0471655,2.57559
0.0472109,2.57266
0.0472562,2.56972
0.0473016,2.56677
0.0473469,2.56381
0.0473923,2.56084
0.0474376,2.55785
0.047483,2.55485
0.0475283,2.55184
0.0475737,2.54882
0.047619,2.54579
0.0476644,2.54274
0.0477098,2.53968
0.0477551,2.53661
0.0478005,2.53353
0.0478458,2.53043
0.0478912,2.52733
0.0479365,2.52421
0.0479819,2.52108
0.0480272,2.51794
0.0480726,2.51479
0.0481179,2.51162
0.0481633,2.50844
0.0482086,2.50526
0.048254,2.50205
0.0482993,2.49884
0.0483447,2.49562
0.04839,2.49238
0.0484354,2.48913
0.0484807,2.48587
0.0485261,2.4826
0.0485714,2.47932
0.0486168,2.47602
0.0486621,2.47272
0.0487075,2.4694
0.0487528,2.46607
0.0487982,2.46273
0.0488435,2.45937
0.0488889,2.45601
0.0489342,2.45263
0.0489796,2.44924
0.0490249,2.44584
0.0490703,2.44243
0.0491156,2.43901
0.049161,2.43557
0.0492063,2.43213
0.0492517,2.42867
0.0492971,2.4252
0.0493424,2.42172
0.0493878,2.41823
0.0494331,2.41472
0.0494785,2.41121
0.0495238,2.40768
0.0495692,2.40414
0.0496145,2.40059
0.0496599,2.39703
0.0497052,2.39345
0.0497506,2.38987
0.0497959,2.38627
0.0498413,2.38267
0.0498866,2.37905
0.049932,2.37542
0.0499773,2.37177
0.0500227,2.36812
0.050068,2.36446
0.0501134,2.36078
0.0501587,2.35709
0.0502041,2.3534
0.0502494,2.34969
0.0502948,2.34597
0.0503401,2.34223
0.0503855,2.33849
0.0504308,2.33473
0.0504762,2.33097
0.0505215,2.32719
0.0505669,2.3234
0.0506122,2.3196
0.0506576,2.31579
0.0507029,2.31197
0.0507483,2.30814
0.0507937,2.30429
0.050839,2.30044
0.0508844,2.29657
0.0509297,2.29269
0.0509751,2.2888
0.0510204,2.2849
0.0510658,2.28099
0.0511111,2.27707
0.0511565,2.27314
0.0512018,2.26919
0.0512472,2.26524
0.0512925,2.26127
0.0513379,2.25729
0.0513832,2.2533
0.0514286,2.2493
0.0514739,2.24529
0.0515193,2.24127
0.0515646,2.23724
0.05161,2.2332
0.0516553,2.22914
0.0517007,2.22508
0.051746,2.221
0.0517914,2.21692
0.0518367,2.21282
0.0518821,2.20871
0.0519274,2.20459
0.0519728,2.20046
0.0520181,2.19632
0.0520635,2.19217
0.0521088,2.18801
0.0521542,2.18384
0.0521995,2.17965
0.0522449,2.17546
0.0522902,2.17125
0.0523356,2.16704
0.052381,2.16281
0.0524263,2.15857
0.0524717,2.15433
0.052517,2.15007
0.0525624,2.1458
0.0526077,2.14152
0.0526531,2.13723
0.0526984,2.13293
0.0527438,2.12862
0.0527891,2.1243
0.0528345,2.11996
0.0528798,2.11562
0.0529252,2.11127
0.0529705,2.1069
0.0530159,2.10253
0.0530612,2.09815
0.0531066,2.09375
0.0531519,2.08935
0.0531973,2.08493
0.0532426,2.0805
0.053288,2.07607
0.0533333,2.07162
0.0533787,2.06716
0.053424,2.0627
0.0534694,2.05822
0.0535147,2.05373
0.0535601,2.04923
0.0536054,2.04472
0.0536508,2.0402
0.0536961,2.03568
0.0537415,2.03114
0.0537868,2.02659
0.0538322,2.02203
0.0538776,2.01746
0.0539229,2.01288
0.0539683,2.00829
0.0540136,2.00369
0.054059,1.99908
0.0541043,1.99446
0.0541497,1.98983
0.054195,1.98519
0.0542404,1.98054
0.0542857,1.97588
0.0543311,1.97121
0.0543764,1.96653
0.0544218,1.96184
0.0544671,1.95714
0.0545125,1.95243
0.0545578,1.94771
0.0546032,1.94298
0.0546485,1.93824
0.0546939,1.93349
0.0547392,1.92873
0.0547846,1.92396
0.0548299,1.91918
0.0548753,1.91439
0.0549206,1.90959
0.054966,1.90478
0.0550113,1.89997
0.0550567,1.89514
0.055102,1.8903
0.0551474,1.88545
0.0551927,1.8806
0.0552381,1.87573
0.0552834,1.87085
0.0553288,1.86597
0.0553741,1.86107
0.0554195,1.85617
0.0554649,1.85125
0.0555102,1.84633
0.0555556,1.8414
0.0556009,1.83645
0.0556463,1.8315
0.0556916,1.82654
0.055737,1.82157
0.0557823,1.81659
0.0558277,1.8116
0.055873,1.8066
0.0559184,1.80159
0.0559637,1.79657
0.0560091,1.79154
0.0560544,1.7865
0.0560998,1.78146
0.0561451,1.7764
0.0561905,1.77134
0.0562358,1.76626
0.0562812,1.76118
0.0563265,1.75609
0.0563719,1.75099
0.0564172,1.74588
0.0564626,1.74076
0.0565079,1.73563
0.0565533,1.73049
0.0565986,1.72534
0.056644,1.72018
0.0566893,1.71502
0.0567347,1.70984
0.05678,1.70466
0.0568254,1.69947
0.0568707,1.69427
0.0569161,1.68906
0.0569615,1.68384
0.0570068,1.67861
0.0570522,1.67337
0.0570975,1.66812
0.0571429,1.66287
0.0571882,1.65761
0.0572336,1.65233
0.0572789,1.64705
0.0573243,1.64176
0.0573696,1.63646
0.057415,1.63115
0.0574603,1.62584
0.0575057,1.62051
0.057551,1.61518
0.0575964,1.60983
0.0576417,1.60448
0.0576871,1.59912
0.0577324,1.59375
0.0577778,1.58838
